GSM_IDENTIFIER	TYPE_NOVEL	CLASS	TYPE
GSM158931	Leukemia	Tumor	Acute myeloid leukemia
GSM158929	Leukemia	Tumor	Acute myeloid leukemia
GSM158928	Leukemia	Tumor	Acute myeloid leukemia
GSM158741	Leukemia	Tumor	Acute myeloid leukemia
GSM158976	Leukemia	Tumor	Acute myeloid leukemia
GSM158974	Leukemia	Tumor	Acute myeloid leukemia
GSM158975	Leukemia	Tumor	Acute myeloid leukemia
GSM158977	Leukemia	Tumor	Acute myeloid leukemia
GSM158979	Leukemia	Tumor	Acute myeloid leukemia
GSM158981	Leukemia	Tumor	Acute myeloid leukemia
GSM158982	Leukemia	Tumor	Acute myeloid leukemia
GSM158980	Leukemia	Tumor	Acute myeloid leukemia
GSM158978	Leukemia	Tumor	Acute myeloid leukemia
GSM158973	Leukemia	Tumor	Acute myeloid leukemia
GSM158971	Leukemia	Tumor	Acute myeloid leukemia
GSM158964	Leukemia	Tumor	Acute myeloid leukemia
GSM158965	Leukemia	Tumor	Acute myeloid leukemia
GSM158963	Leukemia	Tumor	Acute myeloid leukemia
GSM158966	Leukemia	Tumor	Acute myeloid leukemia
GSM158752	Leukemia	Tumor	Acute myeloid leukemia
GSM158967	Leukemia	Tumor	Acute myeloid leukemia
GSM158970	Leukemia	Tumor	Acute myeloid leukemia
GSM158856	Leukemia	Tumor	Acute myeloid leukemia
GSM158969	Leukemia	Tumor	Acute myeloid leukemia
GSM158972	Leukemia	Tumor	Acute myeloid leukemia
GSM158968	Leukemia	Tumor	Acute myeloid leukemia
GSM158855	Leukemia	Tumor	Acute myeloid leukemia
GSM158861	Leukemia	Tumor	Acute myeloid leukemia
GSM158848	Leukemia	Tumor	Acute myeloid leukemia
GSM158847	Leukemia	Tumor	Acute myeloid leukemia
GSM158846	Leukemia	Tumor	Acute myeloid leukemia
GSM158863	Leukemia	Tumor	Acute myeloid leukemia
GSM158865	Leukemia	Tumor	Acute myeloid leukemia
GSM158759	Leukemia	Tumor	Acute myeloid leukemia
GSM158864	Leukemia	Tumor	Acute myeloid leukemia
GSM158862	Leukemia	Tumor	Acute myeloid leukemia
GSM158756	Leukemia	Tumor	Acute myeloid leukemia
GSM158852	Leukemia	Tumor	Acute myeloid leukemia
GSM158851	Leukemia	Tumor	Acute myeloid leukemia
GSM158853	Leukemia	Tumor	Acute myeloid leukemia
GSM158850	Leukemia	Tumor	Acute myeloid leukemia
GSM158854	Leukemia	Tumor	Acute myeloid leukemia
GSM158753	Leukemia	Tumor	Acute myeloid leukemia
GSM158755	Leukemia	Tumor	Acute myeloid leukemia
GSM158745	Leukemia	Tumor	Acute myeloid leukemia
GSM158754	Leukemia	Tumor	Acute myeloid leukemia
GSM158757	Leukemia	Tumor	Acute myeloid leukemia
GSM158849	Leukemia	Tumor	Acute myeloid leukemia
GSM158751	Leukemia	Tumor	Acute myeloid leukemia
GSM159034	Leukemia	Tumor	Acute myeloid leukemia
GSM159035	Leukemia	Tumor	Acute myeloid leukemia
GSM158954	Leukemia	Tumor	Acute myeloid leukemia
GSM159032	Leukemia	Tumor	Acute myeloid leukemia
GSM159030	Leukemia	Tumor	Acute myeloid leukemia
GSM158750	Leukemia	Tumor	Acute myeloid leukemia
GSM159031	Leukemia	Tumor	Acute myeloid leukemia
GSM158955	Leukemia	Tumor	Acute myeloid leukemia
GSM158953	Leukemia	Tumor	Acute myeloid leukemia
GSM159036	Leukemia	Tumor	Acute myeloid leukemia
GSM159170	Leukemia	Tumor	Acute myeloid leukemia
GSM158746	Leukemia	Tumor	Acute myeloid leukemia
GSM159171	Leukemia	Tumor	Acute myeloid leukemia
GSM159169	Leukemia	Tumor	Acute myeloid leukemia
GSM159167	Leukemia	Tumor	Acute myeloid leukemia
GSM158952	Leukemia	Tumor	Acute myeloid leukemia
GSM159037	Leukemia	Tumor	Acute myeloid leukemia
GSM158951	Leukemia	Tumor	Acute myeloid leukemia
GSM159168	Leukemia	Tumor	Acute myeloid leukemia
GSM158957	Leukemia	Tumor	Acute myeloid leukemia
GSM158956	Leukemia	Tumor	Acute myeloid leukemia
GSM158748	Leukemia	Tumor	Acute myeloid leukemia
GSM158962	Leukemia	Tumor	Acute myeloid leukemia
GSM158958	Leukemia	Tumor	Acute myeloid leukemia
GSM158749	Leukemia	Tumor	Acute myeloid leukemia
GSM159166	Leukemia	Tumor	Acute myeloid leukemia
GSM158960	Leukemia	Tumor	Acute myeloid leukemia
GSM158959	Leukemia	Tumor	Acute myeloid leukemia
GSM159029	Leukemia	Tumor	Acute myeloid leukemia
GSM158961	Leukemia	Tumor	Acute myeloid leukemia
GSM158747	Leukemia	Tumor	Acute myeloid leukemia
GSM182637	Leukemia	Tumor	Acute myeloid leukemia
GSM182635	Leukemia	Tumor	Acute myeloid leukemia
GSM182636	Leukemia	Tumor	Acute myeloid leukemia
GSM182638	Leukemia	Tumor	Acute myeloid leukemia
GSM187786	Leukemia	Tumor	Acute myeloid leukemia
GSM187787	Leukemia	Tumor	Acute myeloid leukemia
GSM187770	Leukemia	Tumor	Acute myeloid leukemia
GSM187771	Leukemia	Tumor	Acute myeloid leukemia
GSM187773	Leukemia	Tumor	Acute myeloid leukemia
GSM187772	Leukemia	Tumor	Acute myeloid leukemia
GSM187745	Leukemia	Tumor	Acute myeloid leukemia
GSM187721	Leukemia	Tumor	Acute myeloid leukemia
GSM187744	Leukemia	Tumor	Acute myeloid leukemia
GSM187743	Leukemia	Tumor	Acute myeloid leukemia
GSM187774	Leukemia	Tumor	Acute myeloid leukemia
GSM187776	Leukemia	Tumor	Acute myeloid leukemia
GSM187782	Leukemia	Tumor	Acute myeloid leukemia
GSM187784	Leukemia	Tumor	Acute myeloid leukemia
GSM187783	Leukemia	Tumor	Acute myeloid leukemia
GSM187781	Leukemia	Tumor	Acute myeloid leukemia
GSM187779	Leukemia	Tumor	Acute myeloid leukemia
GSM187777	Leukemia	Tumor	Acute myeloid leukemia
GSM187785	Leukemia	Tumor	Acute myeloid leukemia
GSM187778	Leukemia	Tumor	Acute myeloid leukemia
GSM187780	Leukemia	Tumor	Acute myeloid leukemia
GSM187775	Leukemia	Tumor	Acute myeloid leukemia
GSM187720	Leukemia	Tumor	Acute myeloid leukemia
GSM187719	Leukemia	Tumor	Acute myeloid leukemia
GSM277122	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277150	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277141	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277138	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277129	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277154	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277139	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277133	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277127	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277123	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277143	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277132	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277125	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277145	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277137	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277149	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277131	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277128	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277151	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277130	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277124	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277136	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277126	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277134	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277140	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277135	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277147	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277146	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM277148	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310481	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310477	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310482	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310475	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310478	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310486	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310484	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310476	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310479	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310480	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM310483	Endocrine cancer	Tumor	Adrenal cancer - adrenocortical
GSM313023	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313035	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312278	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313063	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312281	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312202	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312272	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313066	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312266	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313030	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313037	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313011	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313065	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313067	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312277	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313004	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312271	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313010	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312199	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313057	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312282	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313014	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313097	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312211	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313157	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312192	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313021	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313158	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312269	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313015	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313022	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312275	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312212	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312268	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312243	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313020	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313156	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312279	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312267	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312245	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313068	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313018	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313025	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312276	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313048	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313013	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312244	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313012	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313024	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313017	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312214	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM311594	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM312242	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM313064	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408934	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408941	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408915	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408932	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408945	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408905	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408917	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408902	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408916	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408937	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408931	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408924	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408927	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408930	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408906	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408936	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408939	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408925	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408929	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408928	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408903	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408933	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408942	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408910	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408943	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408909	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408899	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408935	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408911	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408901	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408920	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408904	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408918	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408938	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408914	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408947	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408907	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408921	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408926	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408922	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM408940	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM205931	Endocrine cancer	Tumor	Adrenal cancer - neuroblastoma
GSM203678	Endocrine cancer	Tumor	Adrenal cancer - pheochromocytoma
GSM1083472	Normal	Normal	B lymphocytes
GSM1083473	Normal	Normal	B lymphocytes
GSM1083474	Normal	Normal	B lymphocytes
GSM1122702	Normal	Normal	B lymphocytes
GSM1122703	Normal	Normal	B lymphocytes
GSM1122704	Normal	Normal	B lymphocytes
GSM1122705	Normal	Normal	B lymphocytes
GSM1122706	Normal	Normal	B lymphocytes
GSM1563084	Normal	Normal	B lymphocytes
GSM1563085	Normal	Normal	B lymphocytes
GSM1563086	Normal	Normal	B lymphocytes
GSM1563087	Normal	Normal	B lymphocytes
GSM1563088	Normal	Normal	B lymphocytes
GSM1563089	Normal	Normal	B lymphocytes
GSM1563090	Normal	Normal	B lymphocytes
GSM1563091	Normal	Normal	B lymphocytes
GSM1563092	Normal	Normal	B lymphocytes
GSM1563093	Normal	Normal	B lymphocytes
GSM1563094	Normal	Normal	B lymphocytes
GSM1563095	Normal	Normal	B lymphocytes
GSM1563096	Normal	Normal	B lymphocytes
GSM1563097	Normal	Normal	B lymphocytes
GSM1563098	Normal	Normal	B lymphocytes
GSM1563099	Normal	Normal	B lymphocytes
GSM1563100	Normal	Normal	B lymphocytes
GSM1563101	Normal	Normal	B lymphocytes
GSM1563102	Normal	Normal	B lymphocytes
GSM1563103	Normal	Normal	B lymphocytes
GSM230915	Normal	Normal	B lymphocytes
GSM230916	Normal	Normal	B lymphocytes
GSM230917	Normal	Normal	B lymphocytes
GSM230918	Normal	Normal	B lymphocytes
GSM306875	Normal	Normal	B lymphocytes
GSM306876	Normal	Normal	B lymphocytes
GSM306877	Normal	Normal	B lymphocytes
GSM306878	Normal	Normal	B lymphocytes
GSM306879	Normal	Normal	B lymphocytes
GSM306880	Normal	Normal	B lymphocytes
GSM306881	Normal	Normal	B lymphocytes
GSM306882	Normal	Normal	B lymphocytes
GSM306883	Normal	Normal	B lymphocytes
GSM306884	Normal	Normal	B lymphocytes
GSM310429	Normal	Normal	B lymphocytes
GSM310430	Normal	Normal	B lymphocytes
GSM310431	Normal	Normal	B lymphocytes
GSM310432	Normal	Normal	B lymphocytes
GSM310433	Normal	Normal	B lymphocytes
GSM310434	Normal	Normal	B lymphocytes
GSM310435	Normal	Normal	B lymphocytes
GSM310436	Normal	Normal	B lymphocytes
GSM310437	Normal	Normal	B lymphocytes
GSM310438	Normal	Normal	B lymphocytes
GSM310439	Normal	Normal	B lymphocytes
GSM310440	Normal	Normal	B lymphocytes
GSM351409	Normal	Normal	B lymphocytes
GSM351411	Normal	Normal	B lymphocytes
GSM351413	Normal	Normal	B lymphocytes
GSM351415	Normal	Normal	B lymphocytes
GSM381339	Normal	Normal	B lymphocytes
GSM381340	Normal	Normal	B lymphocytes
GSM381341	Normal	Normal	B lymphocytes
GSM381342	Normal	Normal	B lymphocytes
GSM381343	Normal	Normal	B lymphocytes
GSM381344	Normal	Normal	B lymphocytes
GSM381345	Normal	Normal	B lymphocytes
GSM381346	Normal	Normal	B lymphocytes
GSM422294	Normal	Normal	B lymphocytes
GSM422295	Normal	Normal	B lymphocytes
GSM422296	Normal	Normal	B lymphocytes
GSM422297	Normal	Normal	B lymphocytes
GSM422298	Normal	Normal	B lymphocytes
GSM422299	Normal	Normal	B lymphocytes
GSM422300	Normal	Normal	B lymphocytes
GSM422301	Normal	Normal	B lymphocytes
GSM422302	Normal	Normal	B lymphocytes
GSM422303	Normal	Normal	B lymphocytes
GSM422304	Normal	Normal	B lymphocytes
GSM422305	Normal	Normal	B lymphocytes
GSM422306	Normal	Normal	B lymphocytes
GSM422307	Normal	Normal	B lymphocytes
GSM432521	Normal	Normal	B lymphocytes
GSM432522	Normal	Normal	B lymphocytes
GSM432523	Normal	Normal	B lymphocytes
GSM432524	Normal	Normal	B lymphocytes
GSM476258	Normal	Normal	B lymphocytes
GSM476259	Normal	Normal	B lymphocytes
GSM476260	Normal	Normal	B lymphocytes
GSM476261	Normal	Normal	B lymphocytes
GSM476262	Normal	Normal	B lymphocytes
GSM476263	Normal	Normal	B lymphocytes
GSM476264	Normal	Normal	B lymphocytes
GSM476265	Normal	Normal	B lymphocytes
GSM476266	Normal	Normal	B lymphocytes
GSM476267	Normal	Normal	B lymphocytes
GSM724240	Normal	Normal	B lymphocytes
GSM724241	Normal	Normal	B lymphocytes
GSM724242	Normal	Normal	B lymphocytes
GSM724243	Normal	Normal	B lymphocytes
GSM746743	Normal	Normal	B lymphocytes
GSM746744	Normal	Normal	B lymphocytes
GSM746745	Normal	Normal	B lymphocytes
GSM746746	Normal	Normal	B lymphocytes
GSM746747	Normal	Normal	B lymphocytes
GSM746748	Normal	Normal	B lymphocytes
GSM746750	Normal	Normal	B lymphocytes
GSM746751	Normal	Normal	B lymphocytes
GSM746752	Normal	Normal	B lymphocytes
GSM947665	Normal	Normal	B lymphocytes
GSM947666	Normal	Normal	B lymphocytes
GSM947667	Normal	Normal	B lymphocytes
GSM947668	Normal	Normal	B lymphocytes
GSM947669	Normal	Normal	B lymphocytes
GSM947670	Normal	Normal	B lymphocytes
GSM947671	Normal	Normal	B lymphocytes
GSM947672	Normal	Normal	B lymphocytes
GSM967665	Normal	Normal	B lymphocytes
GSM967666	Normal	Normal	B lymphocytes
GSM967667	Normal	Normal	B lymphocytes
GSM967668	Normal	Normal	B lymphocytes
GSM967673	Normal	Normal	B lymphocytes
GSM967674	Normal	Normal	B lymphocytes
GSM967675	Normal	Normal	B lymphocytes
GSM967676	Normal	Normal	B lymphocytes
GSM967681	Normal	Normal	B lymphocytes
GSM967682	Normal	Normal	B lymphocytes
GSM967683	Normal	Normal	B lymphocytes
GSM967684	Normal	Normal	B lymphocytes
GSM967689	Normal	Normal	B lymphocytes
GSM967690	Normal	Normal	B lymphocytes
GSM967691	Normal	Normal	B lymphocytes
GSM967692	Normal	Normal	B lymphocytes
GSM967697	Normal	Normal	B lymphocytes
GSM967698	Normal	Normal	B lymphocytes
GSM967699	Normal	Normal	B lymphocytes
GSM967700	Normal	Normal	B lymphocytes
GSM967705	Normal	Normal	B lymphocytes
GSM967706	Normal	Normal	B lymphocytes
GSM967707	Normal	Normal	B lymphocytes
GSM967708	Normal	Normal	B lymphocytes
GSM447174	Urogenital cancer	Tumor	Bladder cancer
GSM179923	Urogenital cancer	Tumor	Bladder cancer
GSM53030	Urogenital cancer	Tumor	Bladder cancer
GSM53182	Urogenital cancer	Tumor	Bladder cancer
GSM76559	Urogenital cancer	Tumor	Bladder cancer
GSM231906	Urogenital cancer	Tumor	Bladder cancer
GSM102470	Urogenital cancer	Tumor	Bladder cancer
GSM53117	Urogenital cancer	Tumor	Bladder cancer
GSM179874	Urogenital cancer	Tumor	Bladder cancer
GSM203793	Urogenital cancer	Tumor	Bladder cancer
GSM102437	Urogenital cancer	Tumor	Bladder cancer
GSM46872	Urogenital cancer	Tumor	Bladder cancer
GSM102448	Urogenital cancer	Tumor	Bladder cancer
GSM152717	Urogenital cancer	Tumor	Bladder cancer
GSM88961	Urogenital cancer	Tumor	Bladder cancer
GSM89073	Urogenital cancer	Tumor	Bladder cancer
GSM203738	Urogenital cancer	Tumor	Bladder cancer
GSM152567	Urogenital cancer	Tumor	Bladder cancer
GSM231909	Urogenital cancer	Tumor	Bladder cancer
GSM137919	Urogenital cancer	Tumor	Bladder cancer
GSM179921	Urogenital cancer	Tumor	Bladder cancer
GSM102434	Urogenital cancer	Tumor	Bladder cancer
GSM203714	Urogenital cancer	Tumor	Bladder cancer
GSM89048	Urogenital cancer	Tumor	Bladder cancer
GSM76534	Urogenital cancer	Tumor	Bladder cancer
GSM46920	Urogenital cancer	Tumor	Bladder cancer
GSM152625	Urogenital cancer	Tumor	Bladder cancer
GSM53071	Urogenital cancer	Tumor	Bladder cancer
GSM46829	Urogenital cancer	Tumor	Bladder cancer
GSM76579	Urogenital cancer	Tumor	Bladder cancer
GSM53137	Urogenital cancer	Tumor	Bladder cancer
GSM152797	Urogenital cancer	Tumor	Bladder cancer
GSM117713	Urogenital cancer	Tumor	Bladder cancer
GSM76532	Urogenital cancer	Tumor	Bladder cancer
GSM88993	Urogenital cancer	Tumor	Bladder cancer
GSM102475	Urogenital cancer	Tumor	Bladder cancer
