"GROUP"	"LABEL"
"810"	22	"GSM95474"
"811"	22	"GSM95475"
"812"	22	"GSM339564"
"813"	22	"GSM95478"
"814"	22	"GSM95479"
"815"	22	"GSM358568"
"816"	22	"GSM117738"
"817"	22	"GSM152632"
"818"	22	"GSM179820"
"819"	22	"GSM523356"
"820"	22	"GSM523361"
"821"	22	"GSM1012177"
"822"	22	"GSM560965"
"823"	22	"GSM560966"
"824"	22	"GSM916734"
"825"	22	"GSM972357"
"826"	22	"GSM662664"
"827"	22	"GSM929530"
"828"	22	"GSM93944"
"829"	22	"GSM93946"
"830"	22	"GSM237987"
"831"	22	"GSM93948"
"832"	22	"GSM237988"
"833"	22	"GSM237994"
"834"	22	"GSM237993"
"835"	22	"GSM93943"
"836"	22	"GSM237992"
"837"	22	"GSM237990"
"838"	22	"GSM237991"
"839"	22	"GSM93938"
"840"	22	"GSM93950"
"841"	22	"GSM237989"
"842"	22	"GSM237995"
"843"	22	"GSM364632"
"844"	22	"GSM364628"
"845"	22	"GSM364629"
"846"	22	"GSM948553"
"847"	22	"GSM948561"
"848"	22	"GSM948562"
"849"	22	"GSM364627"
"850"	22	"GSM364630"
"851"	22	"GSM364631"
"852"	22	"GSM298961"
"853"	22	"GSM298967"
"854"	22	"GSM560967"
"855"	22	"GSM588882"
"856"	22	"GSM1012179"
"857"	22	"GSM560962"
"858"	22	"GSM560961"
"859"	22	"GSM560963"
"860"	22	"GSM784873"
"861"	22	"GSM93939"
"862"	22	"GSM93952"
"863"	22	"GSM93941"
"864"	22	"GSM93954"
"865"	22	"GSM929574"
"866"	22	"GSM972101"
"867"	22	"GSM523296"
"868"	22	"GSM523303"
"869"	22	"GSM523316"
"870"	22	"GSM523349"
"871"	22	"GSM523358"
"872"	22	"GSM523382"
"873"	22	"GSM523331"
"874"	22	"GSM523297"
"875"	22	"GSM95501"
"876"	22	"GSM523282"
"877"	22	"GSM523311"
"878"	22	"GSM523343"
"879"	22	"GSM523291"
"880"	22	"GSM523324"
"881"	22	"GSM523364"
"882"	22	"GSM523304"
"883"	22	"GSM523338"
"884"	22	"GSM929622"
"885"	22	"GSM972116"
"886"	22	"GSM335520"
"887"	22	"GSM270809"
"888"	22	"GSM270790"
"889"	22	"GSM523369"
"890"	22	"GSM523377"
"891"	22	"GSM523360"
"892"	22	"GSM523290"
"893"	22	"GSM523314"
"894"	22	"GSM523299"
"895"	22	"GSM523373"
"896"	22	"GSM523286"
"897"	22	"GSM270791"
"898"	22	"GSM929505"
"899"	22	"GSM339568"
"900"	22	"GSM339569"
"901"	22	"GSM270810"
"902"	22	"GSM270808"
"903"	22	"GSM298789"
"904"	22	"GSM298798"
"905"	22	"GSM339563"
"906"	22	"GSM588876"
"907"	22	"GSM588878"
"908"	22	"GSM588886"
"909"	22	"GSM179845"
"910"	22	"GSM203788"
"911"	22	"GSM459862"
"912"	22	"GSM203627"
"913"	22	"GSM237951"
"914"	22	"GSM102479"
"915"	22	"GSM137922"
"916"	22	"GSM301712"
"917"	22	"GSM152658"
"918"	22	"GSM179925"
"919"	22	"GSM76605"
"920"	22	"GSM117699"
"921"	22	"GSM972244"
"922"	22	"GSM327355"
"923"	22	"GSM358443"
"924"	22	"GSM327285"
"925"	22	"GSM358544"
"926"	22	"GSM358483"
"927"	22	"GSM327354"
"928"	22	"GSM358542"
"929"	22	"GSM327341"
"930"	22	"GSM358466"
"931"	22	"GSM327343"
"932"	22	"GSM358564"
"933"	22	"GSM523320"
"934"	22	"GSM327349"
"935"	22	"GSM358622"
"936"	22	"GSM358428"
"937"	22	"GSM734150"
"938"	22	"GSM358537"
"939"	22	"GSM734168"
"940"	22	"GSM358421"
"941"	22	"GSM358592"
"942"	22	"GSM734135"
"943"	22	"GSM327294"
"944"	22	"GSM327295"
"945"	22	"GSM358623"
"946"	22	"GSM327287"
"947"	22	"GSM358370"
"948"	22	"GSM179804"
"949"	22	"GSM327299"
"950"	22	"GSM358615"
"951"	22	"GSM237916"
"952"	22	"GSM327335"
"953"	22	"GSM358620"
"954"	22	"GSM972396"
"955"	22	"GSM327329"
"956"	22	"GSM327312"
